date,agent,equity,cash
2021-02-24,ContrarianAgent,108473.8,91534.0
2021-02-24,DrawdownBuyerAgent,98448.25,1277.9
2021-02-24,DynamicTeamAgent,100706.46,99756.26
2021-02-24,FreeRiderAgent,100153.5,95324.3
2021-02-24,LowVolatilityAgent,99370.7,95143.6
2021-02-24,MeanReversionAgent,98670.4,39687.3
2021-02-24,MomentumAgent,86129.7,2993.7
2021-02-24,PersuaderAgent,99238.54,77201.14
2021-02-24,RandomAgent,99028.7,73759.0
2021-02-24,SocialGraphAgent,100265.7,94627.3
2021-02-24,TruthfulReporterAgent,100560.8,92472.0
2021-02-25,CommitteeTeamAgent,100177.95,100120.97
2021-02-25,ContrarianAgent,109319.9,90594.6
2021-02-25,DrawdownBuyerAgent,97695.09,708.1
2021-02-25,DynamicTeamAgent,100695.66,100695.66
2021-02-25,FreeRiderAgent,100127.2,97009.8
2021-02-25,LowVolatilityAgent,99424.8,95613.3
2021-02-25,MeanReversionAgent,97881.3,37594.8
2021-02-25,MomentumAgent,85921.7,1344.2
2021-02-25,PersuaderAgent,99298.14,75108.64
2021-02-25,RandomAgent,100019.6,73289.3
2021-02-25,SocialGraphAgent,100149.35,94627.3
2021-02-25,TruthfulReporterAgent,100585.6,91902.2
2021-02-26,CommitteeTeamAgent,100176.53,99843.17
2021-02-26,ContrarianAgent,108975.2,89663.8
2021-02-26,DrawdownBuyerAgent,94467.18,148.1
2021-02-26,DynamicTeamAgent,100695.66,100140.06
2021-02-26,FreeRiderAgent,99984.6,96454.2
2021-02-26,LowVolatilityAgent,99190.3,95057.7
2021-02-26,MeanReversionAgent,95546.53,44039.4
2021-02-26,MomentumAgent,81892.2,20.2
2021-02-26,PersuaderAgent,98381.95,73135.94
2021-02-26,RandomAgent,99354.35,72679.8
2021-02-26,SocialGraphAgent,99966.7,96238.45
2021-02-26,TruthfulReporterAgent,100269.0,92833.0
2021-03-01,CommitteeTeamAgent,100192.55,99784.94
2021-03-01,ContrarianAgent,108943.7,90664.3
2021-03-01,DrawdownBuyerAgent,97982.5,1148.6
2021-03-01,DynamicTeamAgent,100722.36,100140.06
2021-03-01,FreeRiderAgent,99985.4,95871.9
2021-03-01,LowVolatilityAgent,99167.3,96065.5
2021-03-01,MeanReversionAgent,98026.1,41930.4
2021-03-01,MomentumAgent,85413.7,20.2
2021-03-01,PersuaderAgent,99376.54,72553.64
2021-03-01,RandomAgent,99530.8,69789.6
2021-03-01,SocialGraphAgent,100106.7,95682.85
2021-03-01,TruthfulReporterAgent,100246.4,92250.7
2021-03-02,CommitteeTeamAgent,100200.81,99784.94
2021-03-02,ContrarianAgent,108677.3,91663.0
2021-03-02,DrawdownBuyerAgent,96924.6,91.6
2021-03-02,DynamicTeamAgent,100734.16,100437.11
2021-03-02,FreeRiderAgent,99977.3,95871.9
2021-03-02,LowVolatilityAgent,99137.1,96659.6
2021-03-02,MeanReversionAgent,98152.1,45426.4
2021-03-02,MomentumAgent,84451.3,607.7
2021-03-02,PersuaderAgent,99376.24,70439.64
2021-03-02,RandomAgent,99232.4,69202.1
2021-03-02,SocialGraphAgent,100149.0,95391.7
2021-03-02,TruthfulReporterAgent,100208.5,92250.7
2021-03-03,CommitteeTeamAgent,100202.7,99784.94
2021-03-03,ContrarianAgent,109280.5,91663.0
2021-03-03,DrawdownBuyerAgent,98216.77,91.6
2021-03-03,DynamicTeamAgent,100735.51,98339.61
2021-03-03,FreeRiderAgent,100111.2,94823.15
2021-03-03,LowVolatilityAgent,99298.1,94562.1
2021-03-03,MeanReversionAgent,98621.53,43328.9
2021-03-03,MomentumAgent,85272.7,29137.7
2021-03-03,PersuaderAgent,99484.15,70439.64
2021-03-03,RandomAgent,100067.45,69571.7
2021-03-03,SocialGraphAgent,100168.7,95988.5
2021-03-03,TruthfulReporterAgent,100470.6,92549.1
2021-03-04,CommitteeTeamAgent,100190.59,100190.59
2021-03-04,ContrarianAgent,109100.6,92562.0
2021-03-04,DrawdownBuyerAgent,92672.8,729.05
2021-03-04,DynamicTeamAgent,100614.36,98629.36
2021-03-04,FreeRiderAgent,99969.65,94823.15
2021-03-04,LowVolatilityAgent,99167.1,94562.1
2021-03-04,MeanReversionAgent,95699.77,45313.9
2021-03-04,MomentumAgent,82832.3,48987.7
2021-03-04,PersuaderAgent,98234.63,68454.64
2021-03-04,RandomAgent,99302.65,66908.6
2021-03-04,SocialGraphAgent,99966.1,96278.25
2021-03-04,TruthfulReporterAgent,100307.35,93128.6
2021-03-05,CommitteeTeamAgent,100190.59,98226.89
2021-03-05,ContrarianAgent,108752.6,91980.0
2021-03-05,DrawdownBuyerAgent,91695.94,139.94
2021-03-05,DynamicTeamAgent,100593.06,96665.66
2021-03-05,FreeRiderAgent,99917.5,95402.65
2021-03-05,LowVolatilityAgent,99095.8,95543.95
2021-03-05,MeanReversionAgent,94967.0,45895.9
2021-03-05,MomentumAgent,82293.3,49537.7
2021-03-05,PersuaderAgent,97897.24,66490.94
2021-03-05,RandomAgent,98732.1,67488.1
2021-03-05,SocialGraphAgent,99925.25,95296.4
2021-03-05,TruthfulReporterAgent,100216.6,91164.9
2021-03-08,CommitteeTeamAgent,99994.19,98226.89
2021-03-08,ContrarianAgent,108735.3,91419.0
2021-03-08,DrawdownBuyerAgent,86654.46,316.67
2021-03-08,DynamicTeamAgent,100200.26,98432.96
2021-03-08,FreeRiderAgent,99601.3,94420.8
2021-03-08,LowVolatilityAgent,98924.1,95543.95
2021-03-08,MeanReversionAgent,92696.8,46779.55
2021-03-08,MomentumAgent,80004.7,67210.7
2021-03-08,PersuaderAgent,95547.44,64527.24
2021-03-08,RandomAgent,97877.7,66638.6
2021-03-08,SocialGraphAgent,99664.7,95296.4
2021-03-08,TruthfulReporterAgent,99782.6,91455.9
2021-03-09,CommitteeTeamAgent,99933.69,99933.69
2021-03-09,ContrarianAgent,108482.3,89712.2
2021-03-09,DrawdownBuyerAgent,85527.59,74.17
2021-03-09,DynamicTeamAgent,100139.76,100139.76
2021-03-09,FreeRiderAgent,99422.3,95274.2
