date,agent,equity,cash
2021-02-04,PersuaderAgent,104813.81,90355.06
2021-02-04,RandomAgent,99843.8,92116.77
2021-02-04,SocialGraphAgent,100783.3,98328.01
2021-02-04,TruthfulReporterAgent,100015.37,99822.57
2021-02-05,CommitteeTeamAgent,101573.03,94318.26
2021-02-05,ContrarianAgent,97870.91,97870.91
2021-02-05,DrawdownBuyerAgent,108581.05,32520.35
2021-02-05,DynamicTeamAgent,100650.49,92974.75
2021-02-05,FreeRiderAgent,100619.84,94950.02
2021-02-05,LowVolatilityAgent,100581.81,100307.59
2021-02-05,MeanReversionAgent,101204.61,100440.09
2021-02-05,MomentumAgent,100557.7,95386.78
2021-02-05,PersuaderAgent,104493.96,89557.86
2021-02-05,RandomAgent,99985.32,91743.32
2021-02-05,SocialGraphAgent,100694.84,98248.29
2021-02-05,TruthfulReporterAgent,100017.07,99822.57
2021-02-08,CommitteeTeamAgent,101684.78,94511.58
2021-02-08,ContrarianAgent,97870.91,97774.25
2021-02-08,DrawdownBuyerAgent,110090.85,30587.15
2021-02-08,DynamicTeamAgent,100846.29,92896.18
2021-02-08,FreeRiderAgent,100789.59,94546.02
2021-02-08,LowVolatilityAgent,100579.48,100229.02
2021-02-08,MeanReversionAgent,101233.82,100440.09
2021-02-08,MomentumAgent,100582.58,94982.78
2021-02-08,PersuaderAgent,104747.31,89153.86
2021-02-08,RandomAgent,100123.78,92147.32
2021-02-08,SocialGraphAgent,100876.65,98091.15
2021-02-08,TruthfulReporterAgent,100015.89,99822.57
2021-02-09,CommitteeTeamAgent,101845.46,94355.32
2021-02-09,ContrarianAgent,97876.15,97745.5
2021-02-09,DrawdownBuyerAgent,112299.65,29805.85
2021-02-09,DynamicTeamAgent,101009.8,93306.38
2021-02-09,FreeRiderAgent,100981.37,94467.89
2021-02-09,LowVolatilityAgent,100589.08,100150.89
2021-02-09,MeanReversionAgent,101256.8,100850.29
2021-02-09,MomentumAgent,100716.58,94572.58
2021-02-09,PersuaderAgent,104994.06,89075.73
2021-02-09,RandomAgent,100208.58,92084.82
2021-02-09,SocialGraphAgent,100917.39,98911.55
2021-02-09,TruthfulReporterAgent,100026.37,99822.57
2021-02-10,CommitteeTeamAgent,102017.0,94277.19
2021-02-10,ContrarianAgent,97881.44,97745.5
2021-02-10,DrawdownBuyerAgent,114854.47,29409.6
2021-02-10,DynamicTeamAgent,101181.71,95907.38
2021-02-10,FreeRiderAgent,101280.07,94878.09
2021-02-10,LowVolatilityAgent,100602.86,100230.14
2021-02-10,MeanReversionAgent,101275.03,100862.37
2021-02-10,MomentumAgent,100899.9,91971.58
2021-02-10,PersuaderAgent,105270.12,88997.6
2021-02-10,RandomAgent,100424.52,92145.22
2021-02-10,SocialGraphAgent,100935.88,99736.87
2021-02-10,TruthfulReporterAgent,100036.79,99822.57
2021-02-18,CommitteeTeamAgent,101872.76,94674.19
2021-02-18,ContrarianAgent,97873.81,97745.5
2021-02-18,DrawdownBuyerAgent,112178.05,29542.5
2021-02-18,DynamicTeamAgent,101113.02,95742.62
2021-02-18,FreeRiderAgent,101003.63,97349.09
2021-02-18,LowVolatilityAgent,100591.5,100394.9
2021-02-18,MeanReversionAgent,101252.94,100875.66
2021-02-18,MomentumAgent,100604.32,91838.68
2021-02-18,PersuaderAgent,105056.51,88915.22
2021-02-18,RandomAgent,100439.08,90644.72
2021-02-18,SocialGraphAgent,100906.32,99819.25
2021-02-18,TruthfulReporterAgent,100019.17,99740.19
2021-02-19,CommitteeTeamAgent,101955.51,94758.39
2021-02-19,ContrarianAgent,97873.33,97715.66
2021-02-19,DrawdownBuyerAgent,112979.2,26558.5
2021-02-19,DynamicTeamAgent,101062.38,95907.38
2021-02-19,FreeRiderAgent,100980.57,97319.25
2021-02-19,LowVolatilityAgent,100590.88,100096.5
2021-02-19,MeanReversionAgent,101253.83,100959.86
2021-02-19,MomentumAgent,100568.48,91975.08
2021-02-19,PersuaderAgent,104927.02,88999.42
2021-02-19,RandomAgent,100401.77,90781.12
2021-02-19,SocialGraphAgent,100890.48,99789.41
2021-02-19,TruthfulReporterAgent,100020.37,99441.79
